policy_id,line_of_business,exposure_premium,accident_year,development_year,incremental_paid,cumulative_paid,incremental_incurred,cumulative_incurred,reported_year
P0043,Casualty,54752.37,2007,9,9745.85,94932.49,11452.68,114078.1,2015
P0043,Casualty,54752.37,2007,10,9677.46,104609.96,8485.92,122564.02,2016
P0043,Casualty,54752.37,2008,1,23042.49,23042.49,3510.96,3510.96,2008
P0043,Casualty,54752.37,2008,2,16353.83,39396.32,15648.75,19159.71,2009
P0043,Casualty,54752.37,2008,3,13043.9,52440.22,19233.19,38392.9,2010
P0043,Casualty,54752.37,2008,4,7497.89,59938.11,2378.5,40771.4,2011
P0043,Casualty,54752.37,2008,5,7605.23,67543.35,4396.97,45168.37,2012
P0043,Casualty,54752.37,2008,6,4792.92,72336.27,3687.9,48856.27,2013
P0043,Casualty,54752.37,2008,7,5727.62,78063.89,5795.69,54651.97,2014
P0043,Casualty,54752.37,2008,8,1514.59,79578.48,14366.61,69018.58,2015
P0043,Casualty,54752.37,2008,9,37851.36,117429.83,13451.86,82470.45,2016
P0043,Casualty,54752.37,2008,10,6940.65,124370.48,8469.14,90939.59,2017
P0043,Casualty,54752.37,2009,1,5958.1,5958.1,9372.51,9372.51,2009
P0043,Casualty,54752.37,2009,2,7795.42,13753.51,4884.26,14256.77,2010
P0043,Casualty,54752.37,2009,3,186613.0893963722,39737.06,27356.68527983441,17364.04,2011
P0043,Casualty,54752.37,2009,4,13227.18,52964.24,8198.19,25562.23,2012
P0043,Casualty,54752.37,2009,5,30265.96,83230.2,11171.4,36733.63,2013
P0043,Casualty,54752.37,2009,6,6218.37,89448.57,7399.09,44132.72,2014
P0043,Casualty,54752.37,2009,7,8226.63,97675.2,3954.28,48087.0,2015
P0043,Casualty,54752.37,2009,8,4676.89,102352.09,2522.6,50609.6,2016
P0043,Casualty,54752.37,2009,9,4192.75,106544.84,9397.9,60007.5,2017
P0043,Casualty,54752.37,2009,10,9870.63,116415.47,2201.68,62209.18,2018
P0043,Casualty,54752.37,2010,1,7267.36,7267.36,13054.58,13054.58,2010
P0043,Casualty,54752.37,2010,2,7137.79,14405.15,5646.86,18701.44,2011
P0043,Casualty,54752.37,2010,3,5995.02,20400.17,6026.81,24728.24,2012
P0043,Casualty,54752.37,2010,4,5122.95,25523.12,9938.62,34666.86,2013
P0043,Casualty,54752.37,2010,5,40238.46,65761.58,5228.7,39895.56,2014
P0043,Casualty,54752.37,2010,6,6402.84,72164.42,8487.23,48382.79,2015
P0043,Casualty,54752.37,2010,7,4944.59,77109.01,18982.49,67365.28,2016
P0043,Casualty,54752.37,2010,8,1521.69,78630.7,6067.89,73433.16,2017
P0043,Casualty,54752.37,2010,9,14186.08,92816.78,7162.69,80595.86,2018
P0043,Casualty,54752.37,2010,10,4503.5,97320.27,11980.51,92576.37,2019
P0043,Casualty,54752.37,2011,1,15087.73,15087.73,10198.05,10198.05,2011
P0043,Casualty,54752.37,2011,2,4565.77,19653.5,12110.76,22308.81,2012
P0043,Casualty,54752.37,2011,3,6037.6,25691.1,14826.0,37134.81,2013
P0043,Casualty,54752.37,2011,4,22594.87,48285.97,1420.27,38555.08,2014
P0043,Casualty,54752.37,2011,5,8646.8,56932.77,2611.01,41166.09,2015
P0043,Casualty,54752.37,2011,6,44198.62,101131.38,6341.18,47507.27,2016
P0043,Casualty,54752.37,2011,7,13489.38,114620.77,8585.12,56092.39,2017
P0043,Casualty,54752.37,2011,8,4559.82,119180.58,4615.01,60707.4,2018
P0043,Casualty,54752.37,2011,9,24274.27,143454.85,17182.79,77890.19,2019
P0043,Casualty,54752.37,2011,10,31185.41,174640.26,9148.31,87038.5,2020
P0043,Casualty,54752.37,2012,1,9786.32,9786.32,7298.86,7298.86,2012
P0043,Casualty,54752.37,2012,2,6543.58,16329.9,4243.68,11542.54,2013
P0043,Casualty,54752.37,2012,3,8484.57,24814.46,5064.62,16607.16,2014
P0043,Casualty,54752.37,2012,4,10900.16,35714.62,9912.13,26519.28,2015
P0043,Casualty,54752.37,2012,5,9784.69,45499.31,28427.09,54946.38,2016
P0043,Casualty,54752.37,2012,6,7791.54,53290.86,14946.25,69892.63,2017
P0043,Casualty,54752.37,2012,7,33632.68,86923.54,21963.54,91856.17,2018
P0043,Casualty,54752.37,2012,8,17933.32,104856.85,7099.82,98955.99,2019
P0043,Casualty,54752.37,2012,9,9395.13,114251.99,3497.18,102453.17,2020
P0043,Casualty,54752.37,2012,10,11343.92,125595.9,10664.0,113117.18,2021
P0043,Casualty,54752.37,2013,1,8132.03,8132.03,18061.6,18061.6,2013
P0043,Casualty,54752.37,2013,2,3434.94,11566.97,27637.01,45698.61,2014
P0043,Casualty,54752.37,2013,3,15039.45,26606.42,8375.48,54074.08,2015
P0043,Casualty,54752.37,2013,4,7209.0,33815.43,12319.45,66393.54,2016
P0043,Casualty,54752.37,2013,5,23197.34,57012.76,9448.7,75842.24,2017
P0043,Casualty,54752.37,2013,6,8848.63,65861.4,8912.32,84754.56,2018
P0043,Casualty,54752.37,2013,7,27850.71,93712.11,6797.35,91551.91,2019
P0043,Casualty,54752.37,2013,8,7836.45,101548.56,24511.85,116063.76,2020
P0043,Casualty,54752.37,2013,9,8867.11,110415.67,19505.43,135569.19,2021
P0043,Casualty,54752.37,2013,10,4227.22,114642.9,7622.06,143191.25,2022
P0043,Casualty,54752.37,2014,1,22613.46,22613.46,5481.14,5481.14,2014
P0043,Casualty,54752.37,2014,2,7196.05,29809.51,10532.14,16013.28,2015
P0043,Casualty,54752.37,2014,3,4002.96,33812.47,6586.91,22600.19,2016
P0043,Casualty,54752.37,2014,4,8656.3,42468.77,9092.31,31692.5,2017
P0043,Casualty,54752.37,2014,5,19603.1,62071.87,25887.8,57580.3,2018
P0043,Casualty,54752.37,2014,6,4393.75,66465.62,9512.81,67093.12,2019
P0043,Casualty,54752.37,2014,7,12825.24,79290.86,25436.75,92529.87,2020
P0043,Casualty,54752.37,2014,8,13228.65,92519.51,10787.53,103317.4,2021
P0043,Casualty,54752.37,2014,9,12756.25,105275.76,14103.03,117420.43,2022
P0043,Casualty,54752.37,2014,10,4178.87,109454.63,10071.51,127491.94,2023
P0043,Casualty,54752.37,2015,1,22216.92,22216.92,7611.06,7611.06,2015
P0043,Casualty,54752.37,2015,2,8758.76,30975.68,7426.02,15037.08,2016
P0043,Casualty,54752.37,2015,3,1583.66,32559.34,8927.75,23964.83,2017
P0043,Casualty,54752.37,2015,4,9881.81,42441.15,6147.26,30112.09,2018
P0043,Casualty,54752.37,2015,5,3565.11,46006.27,4750.87,34862.96,2019
P0043,Casualty,54752.37,2015,6,13658.65,59664.92,35005.99,69868.94,2020
P0043,Casualty,54752.37,2015,7,21055.14,80720.06,3433.94,73302.89,2021
P0043,Casualty,54752.37,2015,8,14551.3,95271.36,5531.94,78834.83,2022
P0043,Casualty,54752.37,2015,9,5322.03,100593.39,6368.53,85203.36,2023
P0043,Casualty,54752.37,2015,10,13114.11,113707.5,17222.71,102426.07,2024
P0043,Casualty,54752.37,2016,1,7469.44,7469.44,8314.51,8314.51,2016
P0043,Casualty,54752.37,2016,2,11072.07,18541.51,13096.54,21411.05,2017
P0043,Casualty,54752.37,2016,3,18225.1,36766.61,3581.18,24992.22,2018
P0043,Casualty,54752.37,2016,4,8112.94,44879.55,4166.74,29158.97,2019
P0043,Casualty,54752.37,2016,5,7719.75,52599.3,7511.45,36670.42,2020
P0043,Casualty,54752.37,2016,6,7742.44,60341.74,5027.54,41697.97,2021
P0043,Casualty,54752.37,2016,7,2824.52,63166.26,2031.24,43729.2,2022
P0043,Casualty,54752.37,2016,8,7298.11,70464.37,6508.12,50237.33,2023
P0043,Casualty,54752.37,2016,9,4984.26,75448.63,22209.84,72447.17,2024
P0043,Casualty,54752.37,2016,10,4383.44,79832.08,23725.15,96172.32,2025
P0043,Casualty,54752.37,2017,1,24931.5,24931.5,2245.93,2245.93,2017
P0043,Casualty,54752.37,2017,2,8534.43,33465.93,6652.31,8898.24,2018
P0043,Casualty,54752.37,2017,3,1042.04,34507.97,3201.13,12099.37,2019
P0043,Casualty,54752.37,2017,4,13761.8,48269.77,36168.59,48267.97,2020
P0043,Casualty,54752.37,2017,5,15049.07,63318.84,11037.45,59305.42,2021
P0043,Casualty,54752.37,2017,6,7881.43,71200.27,28577.39,87882.81,2022
P0043,Casualty,54752.37,2017,7,315232.75495354756,107189.11,33072.33994802712,93718.32,2023
P0043,Casualty,54752.37,2017,8,1972.79,109161.9,2025.91,95744.23,2024
P0043,Casualty,54752.37,2017,9,20181.34,129343.24,8514.84,104259.07,2025
P0043,Casualty,54752.37,2017,10,9094.87,138438.11,2512.54,106771.61,2026
P0043,Casualty,54752.37,2018,1,4721.89,4721.89,7155.74,7155.74,2018
P0043,Casualty,54752.37,2018,2,9252.82,13974.71,6657.46,13813.2,2019
P0043,Casualty,54752.37,2018,3,3870.23,17844.94,5081.24,18894.43,2020
P0043,Casualty,54752.37,2018,4,103057.79169166858,36484.16,76087.33751445742,29339.2,2021
P0043,Casualty,54752.37,2018,5,12279.75,48763.91,4690.5,34029.7,2022
P0043,Casualty,54752.37,2018,6,1011.83,49775.74,6101.77,40131.47,2023
P0043,Casualty,54752.37,2018,7,4361.61,54137.35,11235.3,51366.77,2024
P0043,Casualty,54752.37,2018,8,79793.99,133931.34,14315.86,65682.63,2025
P0043,Casualty,54752.37,2018,9,54304.86,188236.2,13103.65,78786.28,2026
P0043,Casualty,54752.37,2018,10,5147.55,193383.75,11226.68,90012.96,2027
P0043,Casualty,54752.37,2019,1,27823.71,27823.71,31672.4,31672.4,2019
P0043,Casualty,54752.37,2019,2,5347.91,33171.62,10506.35,42178.75,2020
P0043,Casualty,54752.37,2019,3,2941.6,36113.22,15674.26,57853.01,2021
P0043,Casualty,54752.37,2019,4,23731.18,59844.4,9048.61,66901.62,2022
P0043,Casualty,54752.37,2019,5,5014.19,64858.6,11323.08,78224.7,2023
P0043,Casualty,54752.37,2019,6,10715.2,75573.79,9314.31,87539.02,2024
P0043,Casualty,54752.37,2019,7,9066.1,84639.89,7791.87,95330.89,2025
P0043,Casualty,54752.37,2019,8,16064.47,100704.36,14733.31,110064.2,2026
P0043,Casualty,54752.37,2019,9,4019.95,104724.31,4337.67,114401.88,2027
P0043,Casualty,54752.37,2019,10,6695.12,111419.43,14739.6,129141.48,2028
P0043,Casualty,54752.37,2020,1,8873.61,8873.61,5609.98,5609.98,2020
P0043,Casualty,54752.37,2020,2,9607.12,18480.73,6980.95,12590.92,2021
P0043,Casualty,54752.37,2020,3,14817.1,33297.83,11110.52,23701.44,2022
P0043,Casualty,54752.37,2020,4,6415.69,39713.52,10348.22,34049.67,2023
P0043,Casualty,54752.37,2020,5,20085.04,59798.56,5906.25,39955.91,2024
P0043,Casualty,54752.37,2020,6,10604.74,70403.31,8376.49,48332.41,2025
P0043,Casualty,54752.37,2020,7,10786.88,81190.18,5565.33,53897.74,2026
P0043,Casualty,54752.37,2020,8,8642.37,89832.55,19110.31,73008.05,2027
P0043,Casualty,54752.37,2020,9,4151.78,93984.33,3470.05,76478.1,2028
P0043,Casualty,54752.37,2020,10,3239.51,97223.84,3877.88,80355.97,2029
P0044,Auto,37079.05,2005,1,9101.92,9101.92,2466.91,2466.91,2005
P0044,Auto,37079.05,2005,2,4870.68,13972.6,10174.37,12641.29,2006
P0044,Auto,37079.05,2005,3,8031.9,22004.5,5038.85,17680.14,2007
P0044,Auto,37079.05,2005,4,6857.93,28862.43,7114.05,24794.19,2008
P0044,Auto,37079.05,2005,5,5128.39,33990.82,5694.41,30488.6,2009
P0044,Auto,37079.05,2005,6,28690.29,62681.1,11629.99,42118.59,2010
P0044,Auto,37079.05,2005,7,34063.11,96744.22,4660.84,46779.43,2011
P0044,Auto,37079.05,2005,8,5653.55,102397.76,2597.58,49377.01,2012
P0044,Auto,37079.05,2005,9,3404.38,105802.14,24988.33,74365.34,2013
P0044,Auto,37079.05,2005,10,4163.41,109965.56,25293.98,99659.33,2014
P0044,Auto,37079.05,2006,1,2512.82,2512.82,3157.06,3157.06,2006
P0044,Auto,37079.05,2006,2,4725.14,7237.96,6311.95,9469.01,2007
P0044,Auto,37079.05,2006,3,11449.21,18687.17,9048.59,18517.6,2008
P0044,Auto,37079.05,2006,4,4483.21,23170.38,6011.95,24529.55,2009
P0044,Auto,37079.05,2006,5,4799.04,27969.42,3479.23,28008.78,2010
P0044,Auto,37079.05,2006,6,3222.59,31192.01,13552.74,41561.52,2011
P0044,Auto,37079.05,2006,7,1668.7,32860.7,20475.33,62036.85,2012
P0044,Auto,37079.05,2006,8,4719.31,37580.02,3843.23,65880.08,2013
P0044,Auto,37079.05,2006,9,10070.3,47650.32,18666.33,84546.41,2014
P0044,Auto,37079.05,2006,10,13119.53,60769.86,9378.0,93924.4,2015
P0044,Auto,37079.05,2007,1,12839.98,12839.98,1984.81,1984.81,2007
P0044,Auto,37079.05,2007,2,4164.01,17003.99,3487.73,5472.53,2008
P0044,Auto,37079.05,2007,3,14139.98,31143.98,5046.2,10518.73,2009
P0044,Auto,37079.05,2007,4,10843.26,41987.24,9603.9,20122.63,2010
P0044,Auto,37079.05,2007,5,3280.99,45268.23,4376.28,24498.91,2011
P0044,Auto,37079.05,2007,6,14841.57,60109.79,3835.24,28334.15,2012
P0044,Auto,37079.05,2007,7,6548.05,66657.84,3816.34,32150.49,2013
P0044,Auto,37079.05,2007,8,4816.24,71474.08,6390.14,38540.63,2014
P0044,Auto,37079.05,2007,9,3468.61,74942.68,3369.47,41910.1,2015
P0044,Auto,37079.05,2007,10,7331.28,82273.97,3653.75,45563.85,2016
P0044,Auto,37079.05,2008,1,3401.78,3401.78,3420.31,3420.31,2008
P0044,Auto,37079.05,2008,2,5681.55,9083.33,12777.18,16197.49,2009
P0044,Auto,37079.05,2008,3,17224.44,26307.77,3970.64,20168.13,2010
P0044,Auto,37079.05,2008,4,27030.8,53338.58,3266.69,23434.82,2011
P0044,Auto,37079.05,2008,5,12810.22,66148.8,3982.39,27417.21,2012
P0044,Auto,37079.05,2008,6,3261.26,69410.06,3918.62,31335.83,2013
P0044,Auto,37079.05,2008,7,5783.71,75193.77,9905.1,41240.94,2014
P0044,Auto,37079.05,2008,8,9589.48,84783.25,3408.53,44649.46,2015
P0044,Auto,37079.05,2008,9,3001.16,87784.41,3474.4,48123.87,2016
P0044,Auto,37079.05,2008,10,5550.07,93334.49,5697.12,53820.99,2017
P0044,Auto,37079.05,2009,1,3085.26,3085.26,7970.86,7970.86,2009
P0044,Auto,37079.05,2009,2,29240.58,32325.85,4635.61,12606.47,2010
P0044,Auto,37079.05,2009,3,4429.56,36755.41,9765.28,22371.75,2011
P0044,Auto,37079.05,2009,4,4057.59,40813.0,10541.76,32913.51,2012
P0044,Auto,37079.05,2009,5,3628.36,44441.35,23796.85,56710.37,2013
P0044,Auto,37079.05,2009,6,7637.74,52079.09,4276.15,60986.52,2014
P0044,Auto,37079.05,2009,7,3973.61,56052.7,4606.23,65592.75,2015
P0044,Auto,37079.05,2009,8,15684.68,71737.38,2715.41,68308.16,2016
P0044,Auto,37079.05,2009,9,3759.18,75496.56,4454.47,72762.63,2017
P0044,Auto,37079.05,2009,10,5934.47,81431.03,5459.15,78221.78,2018
P0044,Auto,37079.05,2010,1,2112.56,2112.56,4988.79,4988.79,2010
P0044,Auto,37079.05,2010,2,5596.12,7708.68,4252.05,9240.84,2011
P0044,Auto,37079.05,2010,3,9703.65,17412.33,12561.74,21802.58,2012
P0044,Auto,37079.05,2010,4,5679.65,23091.98,7755.86,29558.44,2013
P0044,Auto,37079.05,2010,5,1321.83,24413.81,4915.03,34473.47,2014
P0044,Auto,37079.05,2010,6,12123.37,36537.18,4907.01,39380.48,2015
P0044,Auto,37079.05,2010,7,3581.12,40118.3,32506.88,71887.36,2016
P0044,Auto,37079.05,2010,8,21436.89,61555.2,9155.66,81043.02,2017
P0044,Auto,37079.05,2010,9,13316.41,74871.6,1389.46,82432.48,2018
P0044,Auto,37079.05,2010,10,3457.25,78328.85,4749.78,87182.26,2019
P0044,Auto,37079.05,2011,1,5086.42,5086.42,4683.8,4683.8,2011
P0044,Auto,37079.05,2011,2,1006.76,6093.18,8647.64,13331.44,2012
P0044,Auto,37079.05,2011,3,8778.6,14871.78,20254.94,33586.38,2013
P0044,Auto,37079.05,2011,4,3455.42,18327.2,3589.29,37175.67,2014
P0044,Auto,37079.05,2011,5,919.22,19246.42,5374.0,42549.68,2015
P0044,Auto,37079.05,2011,6,11274.43,30520.85,4300.93,46850.61,2016
P0044,Auto,37079.05,2011,7,26901.2,57422.05,5514.9,52365.51,2017
P0044,Auto,37079.05,2011,8,6650.25,64072.3,2541.86,54907.37,2018
P0044,Auto,37079.05,2011,9,7336.15,71408.45,1651.27,56558.64,2019
P0044,Auto,37079.05,2011,10,9750.79,81159.23,10959.09,67517.74,2020
P0044,Auto,37079.05,2012,1,15537.61,15537.61,3231.97,3231.97,2012
P0044,Auto,37079.05,2012,2,6713.72,22251.33,9793.72,13025.69,2013
P0044,Auto,37079.05,2012,3,8177.26,30428.58,3601.54,16627.22,2014
P0044,Auto,37079.05,2012,4,1124.54,31553.12,8414.38,25041.6,2015
P0044,Auto,37079.05,2012,5,5392.5,36945.62,4438.87,29480.47,2016
P0044,Auto,37079.05,2012,6,10242.25,47187.87,6395.7,35876.17,2017
P0044,Auto,37079.05,2012,7,2382.91,49570.78,1707.54,37583.71,2018
P0044,Auto,37079.05,2012,8,2722.32,52293.11,35239.88,72823.59,2019
P0044,Auto,37079.05,2012,9,9951.3,62244.41,7531.53,80355.12,2020
P0044,Auto,37079.05,2012,10,5283.54,67527.95,5550.54,85905.65,2021
P0044,Auto,37079.05,2013,1,13582.7,13582.7,4681.66,4681.66,2013
P0044,Auto,37079.05,2013,2,8985.42,22568.12,5171.54,9853.2,2014
P0044,Auto,37079.05,2013,3,23333.01,45901.13,11096.96,20950.16,2015
P0044,Auto,37079.05,2013,4,14348.55,60249.69,4384.09,25334.25,2016
P0044,Auto,37079.05,2013,5,12584.36,72834.05,5302.96,30637.22,2017
P0044,Auto,37079.05,2013,6,6480.41,79314.46,20730.44,51367.65,2018
P0044,Auto,37079.05,2013,7,24529.881124675132,82206.08,64759.476365583905,58976.74,2019
P0044,Auto,37079.05,2013,8,8152.81,90358.89,9497.92,68474.66,2020
P0044,Auto,37079.05,2013,9,4376.33,94735.22,28430.27,96904.93,2021
P0044,Auto,37079.05,2013,10,2423.73,97158.95,18325.42,115230.35,2022
P0044,Auto,37079.05,2014,1,14045.55,14045.55,24970.42,24970.42,2014
P0044,Auto,37079.05,2014,2,1973.88,16019.43,3592.64,28563.06,2015
P0044,Auto,37079.05,2014,3,17049.48,33068.9,1773.83,30336.89,2016
P0044,Auto,37079.05,2014,4,1948.85,35017.75,4689.16,35026.05,2017
P0044,Auto,37079.05,2014,5,6863.07,41880.82,20118.25,55144.3,2018
P0044,Auto,37079.05,2014,6,5270.23,47151.05,4311.57,59455.87,2019
P0044,Auto,37079.05,2014,7,7461.32,54612.37,9168.62,68624.49,2020
P0044,Auto,37079.05,2014,8,8171.29,62783.66,5826.87,74451.36,2021
P0044,Auto,37079.05,2014,9,1526.84,64310.5,3472.03,77923.39,2022
P0044,Auto,37079.05,2014,10,16215.2,80525.71,7523.4,85446.79,2023
P0044,Auto,37079.05,2015,1,4787.43,4787.43,14436.9,14436.9,2015
P0044,Auto,37079.05,2015,2,2720.12,7507.56,5636.85,20073.76,2016
P0044,Auto,37079.05,2015,3,6607.4,14114.96,4845.77,24919.52,2017
P0044,Auto,37079.05,2015,4,6438.49,20553.44,5787.4,30706.93,2018
P0044,Auto,37079.05,2015,5,2252.9,22806.35,7494.01,38200.94,2019
P0044,Auto,37079.05,2015,6,2367.69,25174.03,7411.26,45612.2,2020
P0044,Auto,37079.05,2015,7,15699.9,40873.93,5421.4,51033.59,2021
P0044,Auto,37079.05,2015,8,2642.49,43516.42,6038.64,57072.23,2022
P0044,Auto,37079.05,2015,9,3351.41,46867.83,10006.41,67078.64,2023
P0044,Auto,37079.05,2015,10,5409.56,52277.39,21843.51,88922.15,2024
P0044,Auto,37079.05,2016,1,13542.76,13542.76,5929.34,5929.34,2016
P0044,Auto,37079.05,2016,2,9901.5,23444.26,5011.85,10941.19,2017
P0044,Auto,37079.05,2016,3,6144.33,29588.58,5124.67,16065.86,2018
P0044,Auto,37079.05,2016,4,10260.26,39848.85,17996.21,34062.07,2019
P0044,Auto,37079.05,2016,5,10494.1,50342.95,12583.99,46646.06,2020
P0044,Auto,37079.05,2016,6,11448.78,61791.73,9707.99,56354.04,2021
P0044,Auto,37079.05,2016,7,2702.72,64494.45,21709.49,78063.54,2022
P0044,Auto,37079.05,2016,8,21217.94,85712.39,5603.29,83666.83,2023
P0044,Auto,37079.05,2016,9,4628.68,90341.06,10132.6,93799.43,2024
P0044,Auto,37079.05,2016,10,8822.7,99163.77,5729.95,99529.38,2025
P0044,Auto,37079.05,2017,1,2501.13,2501.13,8174.83,8174.83,2017
P0044,Auto,37079.05,2017,2,8826.56,11327.68,10969.78,19144.62,2018
P0044,Auto,37079.05,2017,3,7661.93,18989.62,5459.13,24603.75,2019
P0044,Auto,37079.05,2017,4,12031.89,31021.51,6911.34,31515.09,2020
P0044,Auto,37079.05,2017,5,4333.23,35354.74,5816.0,37331.08,2021
P0044,Auto,37079.05,2017,6,1767.53,37122.27,5809.53,43140.62,2022
P0044,Auto,37079.05,2017,7,9714.94,46837.21,8372.21,51512.83,2023
P0044,Auto,37079.05,2017,8,17395.72,64232.93,5490.32,57003.15,2024
P0044,Auto,37079.05,2017,9,78910.49476253078,72672.06,100173.99234557537,68499.02,2025
P0044,Auto,37079.05,2017,10,30931.01,103603.07,7303.88,75802.9,2026
P0044,Auto,37079.05,2018,1,2888.76,2888.76,11948.67,11948.67,2018
P0044,Auto,37079.05,2018,2,22148.47,25037.24,5266.08,17214.74,2019
P0044,Auto,37079.05,2018,3,10810.49,35847.72,15598.57,32813.31,2020
P0044,Auto,37079.05,2018,4,67853.33843408334,48075.44,52545.48521074124,40019.65,2021
P0044,Auto,37079.05,2018,5,3679.69,51755.13,6234.97,46254.62,2022
P0044,Auto,37079.05,2018,6,8271.2,60026.33,12463.76,58718.38,2023
P0044,Auto,37079.05,2018,7,7580.06,67606.39,5058.82,63777.2,2024
P0044,Auto,37079.05,2018,8,8850.95,76457.34,12050.78,75827.98,2025
P0044,Auto,37079.05,2018,9,7826.27,84283.61,3675.68,79503.66,2026
P0044,Auto,37079.05,2018,10,5284.49,89568.1,12814.08,92317.74,2027
P0044,Auto,37079.05,2019,1,2278.8,2278.8,1524.77,1524.77,2019
P0044,Auto,37079.05,2019,2,17243.19,19521.99,9440.99,10965.76,2020
P0044,Auto,37079.05,2019,3,9174.89,28696.88,3105.88,14071.64,2021
P0044,Auto,37079.05,2019,4,10054.59,38751.47,8002.42,22074.06,2022
P0044,Auto,37079.05,2019,5,1979.27,40730.74,17886.89,39960.95,2023
P0044,Auto,37079.05,2019,6,6704.89,47435.64,5001.87,44962.81,2024
P0044,Auto,37079.05,2019,7,4605.11,52040.75,1610.29,46573.1,2025
P0044,Auto,37079.05,2019,8,9089.27,61130.02,7927.75,54500.86,2026
P0044,Auto,37079.05,2019,9,5237.81,66367.83,16151.44,70652.3,2027
P0044,Auto,37079.05,2019,10,2277.45,68645.28,4346.32,74998.61,2028
P0044,Auto,37079.05,2020,1,3309.36,3309.36,5429.86,5429.86,2020
P0044,Auto,37079.05,2020,2,6290.17,9599.53,8918.07,14347.93,2021
P0044,Auto,37079.05,2020,3,4706.19,14305.72,3571.27,17919.19,2022
P0044,Auto,37079.05,2020,4,19530.25,33835.96,35702.4,53621.59,2023
P0044,Auto,37079.05,2020,5,6633.02,40468.98,3885.78,57507.37,2024
P0044,Auto,37079.05,2020,6,16853.82,57322.8,2397.29,59904.66,2025
P0044,Auto,37079.05,2020,7,4746.55,62069.35,4054.34,63959.0,2026
P0044,Auto,37079.05,2020,8,2664.68,64734.03,5425.19,69384.19,2027
P0044,Auto,37079.05,2020,9,3276.71,68010.74,6658.72,76042.91,2028
P0044,Auto,37079.05,2020,10,6115.24,74125.98,4272.24,80315.15,2029
P0045,Auto,35635.64,2005,1,4629.27,4629.27,5615.19,5615.19,2005
P0045,Auto,35635.64,2005,2,10576.68,15205.96,5948.68,11563.87,2006
P0045,Auto,35635.64,2005,3,10687.24,25893.2,9945.68,21509.55,2007
P0045,Auto,35635.64,2005,4,8951.59,34844.79,17436.43,38945.98,2008
P0045,Auto,35635.64,2005,5,2740.62,37585.41,4739.07,43685.06,2009
P0045,Auto,35635.64,2005,6,20616.02,58201.43,5512.11,49197.17,2010
P0045,Auto,35635.64,2005,7,836.25,59037.68,5725.85,54923.03,2011
P0045,Auto,35635.64,2005,8,6594.38,65632.06,1056.64,55979.66,2012
P0045,Auto,35635.64,2005,9,15264.26,80896.32,4004.71,59984.37,2013
P0045,Auto,35635.64,2005,10,7551.56,88447.88,5634.35,65618.73,2014
P0045,Auto,35635.64,2006,1,2434.92,2434.92,3119.63,3119.63,2006
P0045,Auto,35635.64,2006,2,3118.03,5552.95,14112.2,17231.83,2007
P0045,Auto,35635.64,2006,3,5411.26,10964.21,4580.3,21812.13,2008
P0045,Auto,35635.64,2006,4,3119.06,14083.28,15246.88,37059.01,2009
P0045,Auto,35635.64,2006,5,16721.58,30804.86,15125.63,52184.63,2010
P0045,Auto,35635.64,2006,6,8469.45,39274.31,8084.52,60269.15,2011
P0045,Auto,35635.64,2006,7,2561.53,41835.84,5556.65,65825.81,2012
P0045,Auto,35635.64,2006,8,3717.52,45553.36,1838.98,67664.79,2013
P0045,Auto,35635.64,2006,9,12574.74,58128.1,4055.15,71719.94,2014
P0045,Auto,35635.64,2006,10,13858.78,71986.88,12234.9,83954.83,2015
P0045,Auto,35635.64,2007,1,8859.25,8859.25,10135.95,10135.95,2007
